Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Engine_Power,Mileage,City,Ownership_Encoded,Star_Rating,Price
Diesel,Sedan,90102.0,2015.7157384987893,Honda City,98.0,19.25539987552513,Hyderabad,1,4,542000.0
Petrol,Hatchback,32329.0,2015.7157384987893,Datsun RediGO,53.0,22.7,Hyderabad,3,4,287000.0
Petrol,SUV,50000.0,2020.0,Mahindra XUV300,108.0,19.25539987552513,Hyderabad,1,4,810000.0
Petrol,SUV,72812.0,2015.7157384987893,Tata Nexon,118.0,16.35,Hyderabad,3,4,969000.0
Diesel,Sedan,120000.0,2016.0,Hyundai Xcent,71.0,24.4,Hyderabad,4,4,280000.0
Petrol,Hatchback,30000.0,2019.0,Hyundai i20,81.0,17.4,Hyderabad,3,4,700000.0
Diesel,Hatchback,60000.0,2019.0,Hyundai i20,88.0,22.54,Hyderabad,3,4,700000.0
Petrol,Sedan,70000.0,2008.0,Ford Fiesta,81.0,15.3,Hyderabad,3,4,200000.0
Diesel,Sedan,60000.0,2018.0,Honda Amaze,98.0,25.8,Hyderabad,3,4,600000.0
Petrol,SUV,30000.0,2022.0,Hyundai Venue,81.0,17.52,Hyderabad,3,4,875000.0
Diesel,SUV,24916.0,2015.7157384987893,Jeep Compass,167.0,14.9,Hyderabad,1,4,3180000.0
Petrol,Hatchback,25121.0,2015.7157384987893,Hyundai EON,55.0,21.1,Hyderabad,1,4,279000.0
Petrol,Hatchback,95916.0,2015.7157384987893,Hyundai i10,78.0,20.36,Hyderabad,3,4,244000.0
Diesel,Hatchback,98076.0,2015.7157384987893,Maruti Ritz,73.0,23.2,Hyderabad,3,4,300000.0
Petrol,Hatchback,84020.0,2015.7157384987893,Renault KWID,67.0,23.01,Hyderabad,1,4,339000.0
Petrol,Hatchback,49692.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Hyderabad,3,4,259000.0
Petrol,Hatchback,90000.0,2008.0,Hyundai Getz,82.0,14.2,Hyderabad,3,4,150000.0
Petrol,Hatchback,96502.0,2015.7157384987893,Hyundai i10,78.0,20.36,Hyderabad,1,4,269000.0
Diesel,Sedan,60000.0,2018.0,Jaguar XJ,301.0,14.47,Hyderabad,3,4,6300000.0
Petrol,Hatchback,37634.0,2015.7157384987893,Renault KWID,67.0,23.01,Hyderabad,1,4,400000.0
Petrol,Hatchback,64934.0,2015.7157384987893,Maruti Alto,46.0,19.7,Hyderabad,3,4,191000.0
Petrol,Hatchback,30000.0,2022.0,Maruti Wagon R,65.0,24.35,Hyderabad,1,4,580000.0
Petrol,Hatchback,61609.0,2015.7157384987893,Hyundai i10,78.0,16.95,Hyderabad,3,4,324000.0
Petrol,Sedan,80000.0,2018.0,Skoda Rapid,103.0,14.84,Hyderabad,1,4,860000.0
Diesel,SUV,60000.0,2021.0,Tata New Safari,167.0,16.14,Hyderabad,1,4,2100000.0
Diesel,MUV,70000.0,2016.0,Maruti Ertiga,88.0,24.52,Hyderabad,3,4,790000.0
Cng,Hatchback,80000.0,2012.0,Maruti Wagon R,58.0,26.2,Hyderabad,3,4,260000.0
Diesel,Hatchback,120000.0,2016.0,Tata Indica V2,69.0,19.25539987552513,Hyderabad,3,4,100000.0
Diesel,SUV,80000.0,2017.0,Tata Hexa,153.0,17.6,Hyderabad,4,4,1050000.0
Diesel,Hatchback,120000.0,2016.0,Maruti Ritz,73.0,23.2,Hyderabad,1,4,270000.0
Diesel,Hatchback,120000.0,2009.0,Maruti Swift,75.0,17.8,Hyderabad,3,4,250000.0
Petrol,Hatchback,30088.0,2015.7157384987893,Volkswagen Polo,75.0,17.74,Hyderabad,1,4,732000.0
Petrol,Hatchback,65094.0,2015.7157384987893,Datsun RediGO,53.0,22.7,Hyderabad,3,4,273000.0
Diesel,Hatchback,120000.0,2009.0,Maruti Swift,75.0,17.8,Hyderabad,3,4,250000.0
Petrol,Hatchback,55024.0,2015.7157384987893,Maruti Alto,46.0,19.7,Hyderabad,1,4,175000.0
Petrol,MUV,21687.0,2015.7157384987893,Renault Triber,71.0,18.2,Hyderabad,3,4,702000.0
Diesel,MUV,120000.0,2013.0,Toyota Innova,100.0,12.99,Hyderabad,1,4,1085000.0
Petrol,Hatchback,72762.0,2015.7157384987893,Datsun GO,67.0,19.02,Hyderabad,1,4,279000.0
Diesel,Pickup Trucks,30000.0,2021.0,Tata Yodha Pickup,85.0,18.9,Hyderabad,1,4,825000.0
Petrol,Hatchback,52791.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Hyderabad,1,4,387000.0
Diesel,SUV,67879.0,2015.7157384987893,Renault Duster,83.0,20.45,Hyderabad,1,4,383000.0
Petrol,Hatchback,60053.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Hyderabad,1,4,600000.0
Petrol,SUV,23316.0,2015.7157384987893,Nissan Magnite,71.0,18.75,Hyderabad,1,4,813000.0000000001
Petrol,Hatchback,50000.0,2017.0,Renault KWID,67.0,24.04,Hyderabad,3,4,350000.0
Petrol,Hatchback,100000.0,2007.0,Hyundai Santro Xing,62.0,17.92,Hyderabad,3,4,155000.0
Lpg,Hatchback,60000.0,2016.0,Hyundai EON,55.0,21.1,Hyderabad,3,4,180000.0
Petrol,Sedan,20000.0,2018.0,Honda City,117.0,19.25539987552513,Hyderabad,1,4,1050000.0
Diesel,Hatchback,120000.0,2015.0,Tata Indica V2,48.0,17.88,Hyderabad,1,4,180000.0
Petrol,SUV,30000.0,2018.0,Jeep Compass,160.0,19.25539987552513,Hyderabad,3,4,890000.0
Diesel,Hatchback,70000.0,2019.0,Maruti Swift,74.0,28.4,Hyderabad,1,4,700000.0
Petrol,SUV,10000.0,2022.0,Nissan Magnite,71.0,18.75,Hyderabad,3,4,640000.0
Petrol,Hatchback,42203.0,2015.7157384987893,Renault KWID,53.0,25.17,Hyderabad,3,4,290000.0
Petrol,SUV,27653.0,2015.7157384987893,Maruti SX4 S Cross,103.0,18.43,Hyderabad,1,4,999000.0
Diesel,SUV,100000.0,2013.0,Audi Q5,174.0,14.16,Hyderabad,3,4,1800000.0
Petrol,Hatchback,67429.0,2015.7157384987893,Datsun GO,67.0,19.02,Hyderabad,1,4,286000.0
Petrol,Hatchback,65192.0,2015.7157384987893,Renault KWID,67.0,23.01,Hyderabad,1,4,293000.0
Petrol,Hatchback,120000.0,2003.0,Hyundai Santro Xing,81.0,18.9,Hyderabad,3,4,95000.0
Diesel,Hatchback,26893.0,2015.7157384987893,Tata Altroz,88.0,23.64,Hyderabad,1,4,753000.0
Diesel,Sedan,90000.0,2010.0,Chevrolet Cruze,147.0,18.1,Hyderabad,3,4,350000.0
Diesel,SUV,70167.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Hyderabad,3,4,688000.0
Petrol,Minivans,84542.0,2015.7157384987893,Maruti Eeco,73.0,15.37,Hyderabad,3,0,376000.0
Petrol,Hatchback,50000.0,2015.0,Volkswagen Polo,103.0,17.21,Hyderabad,1,4,600000.0
Petrol,Hatchback,36027.0,2015.7157384987893,Maruti Alto 800,47.0,24.7,Hyderabad,1,4,325000.0
Petrol,Hatchback,50000.0,2015.0,Volkswagen Polo,103.0,17.21,Hyderabad,1,4,600000.0
Petrol,Hatchback,50000.0,2015.0,Volkswagen Polo,103.0,17.21,Hyderabad,1,4,600000.0
Petrol,Hatchback,10000.0,2013.0,Ford Figo,70.0,15.6,Hyderabad,1,4,400000.0
Diesel,Sedan,90000.0,2011.0,Volkswagen Vento,103.0,20.54,Hyderabad,0,4,300000.0
Petrol,MUV,70000.0,2004.0,Tata Indigo Marina,85.0,12.8,Hyderabad,4,4,80000.0
Petrol,SUV,40000.0,2022.0,Hyundai Creta,113.0,18.9,Hyderabad,1,4,1685000.0000000002
Diesel,Hatchback,100000.0,2016.0,Tata Indica V2,69.0,19.25539987552513,Hyderabad,1,4,200000.0
Petrol,Sedan,40000.0,2021.0,Honda Amaze,88.0,18.6,Hyderabad,1,4,720000.0
Petrol,SUV,77687.0,2015.7157384987893,Honda WR-V,88.0,16.5,Hyderabad,1,4,1064000.0
Petrol,Hatchback,52456.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Hyderabad,1,4,647000.0
Petrol,Sedan,24000.0,2015.7157384987893,Volkswagen Virtus,113.0,19.4,Hyderabad,1,4,1625000.0
Petrol,Hatchback,42674.0,2015.7157384987893,Honda Jazz,88.0,17.1,Hyderabad,1,4,846000.0000000001
Petrol,Hatchback,44903.0,2015.7157384987893,Maruti S-Presso,65.0,21.7,Hyderabad,1,4,458000.0
Petrol,Hatchback,65000.0,2015.7157384987893,Maruti Wagon R,67.0,21.79,Hyderabad,1,4,195000.0
Petrol,Hatchback,72205.0,2015.7157384987893,Maruti Swift,88.0,22.38,Hyderabad,3,4,425000.0
Diesel,SUV,70000.0,2015.0,Ford Ecosport,98.0,22.77,Hyderabad,1,4,650000.0
Petrol,Hatchback,101306.0,2015.7157384987893,Volkswagen Polo,75.0,17.74,Hyderabad,3,4,584000.0
Petrol,Hatchback,60000.0,2009.0,Hyundai i10,78.0,20.36,Hyderabad,3,4,220000.00000000003
Petrol,Hatchback,81028.0,2015.7157384987893,Maruti Swift,88.0,22.38,Hyderabad,1,4,619000.0
Diesel,SUV,80000.0,2018.0,Honda WR-V,98.0,25.5,Hyderabad,1,4,700000.0
Diesel,SUV,20000.0,2021.0,Tata Harrier,167.0,14.6,Hyderabad,1,4,2000000.0
Diesel,Sedan,120000.0,2016.0,Maruti Swift Dzire,74.0,26.59,Hyderabad,1,4,450000.0
Diesel,SUV,20000.0,2021.0,Tata Harrier,167.0,14.6,Hyderabad,1,4,2000000.0
Petrol,Hatchback,120000.0,2010.0,Hyundai Santro Xing,62.0,18.9,Hyderabad,3,4,180000.0
Petrol,Hatchback,52442.0,2015.7157384987893,Renault KWID,53.0,25.17,Hyderabad,4,4,224000.00000000003
Diesel,SUV,90001.0,2015.7157384987893,Renault Duster,108.0,19.01,Hyderabad,3,4,381000.0
Petrol,Hatchback,87966.0,2015.7157384987893,Maruti Swift,88.0,22.38,Hyderabad,4,4,459000.0
Petrol,Hatchback,105614.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Hyderabad,1,4,631000.0
Petrol,Sedan,11249.0,2015.7157384987893,Honda City,119.0,18.6,Hyderabad,1,4,951000.0
Petrol,Hatchback,39264.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Hyderabad,3,4,532000.0
Petrol,Hatchback,68359.0,2015.7157384987893,Maruti Alto 800,47.0,24.7,Hyderabad,1,4,301000.0
Petrol,Hatchback,49500.0,2015.7157384987893,Hyundai i10,68.0,19.81,Hyderabad,1,4,245000.00000000003
Petrol,Hatchback,51466.0,2015.7157384987893,Volkswagen Polo,108.0,16.47,Hyderabad,3,4,978000.0
Diesel,Sedan,99929.0,2015.7157384987893,Volkswagen Vento,103.0,20.54,Hyderabad,3,4,315000.0
Petrol,Hatchback,64628.0,2015.7157384987893,Maruti Wagon R,67.0,18.9,Hyderabad,1,4,345000.0
Petrol,Hatchback,79151.0,2015.7157384987893,Maruti Ignis,81.0,20.89,Hyderabad,1,4,574000.0
Petrol,Hatchback,78131.0,2015.7157384987893,Maruti Celerio,67.0,23.1,Hyderabad,1,4,405000.0
Diesel,SUV,103256.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Hyderabad,1,4,827999.9999999999
Diesel,Sedan,0.0,2015.7157384987893,Tata Indigo,70.0,19.25539987552513,Hyderabad,4,4,20161.0
Petrol,SUV,45794.0,2015.7157384987893,Maruti Vitara Brezza,103.0,17.03,Hyderabad,1,4,779000.0
Diesel,MUV,60000.0,2016.0,Honda Mobilio,98.0,24.2,Hyderabad,1,4,600000.0
Petrol,Sedan,20000.0,2022.0,Maruti Swift Dzire,88.0,22.41,Hyderabad,1,4,785000.0
Diesel,MUV,60000.0,2016.0,Honda Mobilio,98.0,24.2,Hyderabad,1,4,600000.0
Petrol,Sedan,80000.0,2015.0,Chevrolet Sail,82.0,18.2,Hyderabad,3,4,230000.0
Petrol,SUV,60000.0,2015.0,Ford Ecosport,110.0,16.5,Hyderabad,1,4,630000.0
Petrol,Hatchback,60000.0,2010.0,Hyundai i20,80.0,19.25539987552513,Hyderabad,3,4,260000.0
Petrol,Hatchback,67407.0,2015.7157384987893,Hyundai i20,81.0,18.6,Hyderabad,4,4,585000.0
Petrol,Hatchback,58713.0,2015.7157384987893,Maruti S-Presso,65.0,21.7,Hyderabad,3,4,442000.0
Diesel,Sedan,90000.0,2016.0,Volkswagen Jetta,138.0,16.96,Hyderabad,1,4,1000000.0
Petrol,Hatchback,33798.0,2015.7157384987893,Hyundai Grand i10 Nios,81.0,20.7,Hyderabad,1,4,618000.0
Petrol,Hatchback,33190.0,2015.7157384987893,Hyundai Grand i10,82.0,18.9,Hyderabad,1,4,490000.00000000006
Petrol,Hatchback,30000.0,2020.0,Maruti Swift,81.0,21.21,Hyderabad,1,4,585000.0
Petrol,Hatchback,56346.0,2015.7157384987893,Hyundai i20,81.0,18.6,Hyderabad,3,4,588000.0
Diesel,Sedan,80000.0,2017.0,Maruti Ciaz,88.0,28.09,Hyderabad,1,4,850000.0
Petrol,Hatchback,59512.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Hyderabad,3,4,704000.0
Diesel,SUV,120000.0,2010.0,Chevrolet Captiva,184.0,12.12,Hyderabad,3,4,410000.0
Diesel,Hatchback,81342.0,2015.7157384987893,Maruti Ignis,74.0,26.8,Hyderabad,3,4,583000.0
Diesel,SUV,40000.0,2018.0,Jeep Compass,170.0,17.1,Hyderabad,1,4,1500000.0
Petrol,Hatchback,10000.0,2022.0,Hyundai i20 N Line,118.0,20.25,Hyderabad,1,4,1150000.0
Petrol,SUV,60000.0,2015.0,Ford Ecosport,110.0,16.5,Hyderabad,1,4,630000.0
Diesel,Hatchback,120000.0,2011.0,Ford Figo,68.0,19.25539987552513,Hyderabad,3,4,150000.0
Diesel,Sedan,110000.0,2017.0,Maruti Swift Dzire,74.0,26.59,Hyderabad,1,4,650000.0
Diesel,Pickup Trucks,20000.0,2020.0,Mahindra Bolero Pik Up Extra Long,75.0,18.9,Hyderabad,1,4,850000.0
Diesel,SUV,30000.0,2017.0,Honda WR-V,98.0,25.5,Hyderabad,1,4,720000.0
Petrol,Hatchback,44478.0,2015.7157384987893,Maruti Alto K10,65.0,24.39,Hyderabad,1,4,350000.0
Petrol,Hatchback,29765.0,2015.7157384987893,Hyundai Grand i10 Nios,81.0,20.7,Hyderabad,3,4,646000.0
Diesel,SUV,30000.0,2021.0,Tata Harrier,167.0,14.6,Hyderabad,1,4,2300000.0
Petrol,Hatchback,83688.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Hyderabad,1,4,570000.0
Petrol,Hatchback,52704.0,2015.7157384987893,Hyundai Grand i10,81.0,18.9,Hyderabad,3,4,586000.0
Diesel,SUV,40000.0,2017.0,Jeep Compass,170.0,17.1,Hyderabad,3,4,1250000.0
Petrol,Hatchback,51278.0,2015.7157384987893,Maruti Ignis,81.0,20.89,Hyderabad,3,4,504000.0
Diesel,SUV,110000.0,2013.0,Ford Ecosport,89.0,22.7,Hyderabad,1,4,450000.0
Petrol,Hatchback,89218.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Hyderabad,1,4,336000.0
Diesel,Sedan,88900.0,2015.7157384987893,Maruti Swift Dzire,74.0,28.4,Hyderabad,1,4,798000.0
Petrol,Hatchback,70000.0,2009.0,Chevrolet Spark,63.0,16.5,Hyderabad,1,4,100000.0
Petrol,Hatchback,96639.0,2015.7157384987893,Renault KWID,67.0,23.01,Hyderabad,1,4,362000.0
Petrol,Sedan,19100.0,2015.7157384987893,Honda Amaze,88.0,19.5,Hyderabad,1,4,750000.0
Petrol,Sedan,100000.0,2004.0,Ford Ikon,92.0,14.2,Hyderabad,3,4,90000.0
Petrol,MUV,70000.0,2021.0,Maruti XL6,103.0,19.01,Hyderabad,3,4,1030000.0
Petrol,Hatchback,10000.0,2021.0,Tata Tiago,84.0,19.01,Hyderabad,3,4,700000.0
Diesel,Hatchback,100000.0,2014.0,Hyundai Grand i10,70.0,19.25539987552513,Hyderabad,4,4,395000.0
Petrol,Sedan,50000.0,2019.0,Skoda Rapid,103.0,14.3,Hyderabad,1,4,830000.0000000001
Diesel,SUV,120000.0,2014.0,Toyota Fortuner,168.0,12.55,Hyderabad,1,4,1500000.0
Petrol,Hatchback,114000.0,2015.7157384987893,Hyundai i20,80.0,18.5,Hyderabad,1,4,280000.0
Petrol,Hatchback,57435.0,2015.7157384987893,Hyundai Santro,68.0,20.3,Hyderabad,1,4,485000.0
Petrol,Hatchback,24978.0,2015.7157384987893,Hyundai Santro,68.0,20.3,Hyderabad,3,4,495000.0
Petrol,Sedan,73322.0,2015.7157384987893,Hyundai Xcent,82.0,19.1,Hyderabad,1,4,450000.0
Petrol,Hatchback,47784.0,2015.7157384987893,Honda Brio,86.0,19.4,Hyderabad,3,4,397000.0
Petrol,Hatchback,80643.0,2015.7157384987893,Toyota Glanza,81.0,19.56,Hyderabad,1,4,716000.0
Petrol,Sedan,48683.0,2015.7157384987893,Skoda Rapid,103.0,14.3,Hyderabad,1,4,830000.0000000001
Petrol,Hatchback,87908.0,2015.7157384987893,Maruti Wagon R Stingray,67.0,20.51,Hyderabad,1,4,380000.0
Petrol,Sedan,120000.0,2013.0,Chevrolet Sail,82.0,18.2,Hyderabad,1,4,200000.0
Petrol,Hatchback,61822.0,2015.7157384987893,Maruti Celerio,67.0,23.1,Hyderabad,1,4,460000.0
Petrol,Hatchback,23748.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Hyderabad,1,4,410000.0
Petrol,Hatchback,120000.0,2010.0,Volkswagen Polo,73.0,16.47,Hyderabad,3,4,250000.0
Petrol,Hatchback,84484.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Hyderabad,1,4,408000.0
Petrol,Hatchback,10000.0,2018.0,Renault KWID,67.0,24.04,Hyderabad,1,4,400000.0
Petrol,Hatchback,10000.0,2018.0,Renault KWID,67.0,24.04,Hyderabad,1,4,400000.0
Petrol,Hatchback,60000.0,2014.0,Mercedes-Benz B Class,120.0,11.9,Hyderabad,1,4,1100000.0
Petrol,Hatchback,70000.0,2011.0,Hyundai i20,80.0,19.25539987552513,Hyderabad,3,4,310000.0
Petrol,Hatchback,50000.0,2018.0,Maruti Swift,81.0,21.21,Hyderabad,3,4,650000.0
Diesel,Hatchback,100000.0,2015.0,Tata Bolt,74.0,22.95,Hyderabad,1,4,350000.0
Diesel,MUV,150000.0,2005.0,Toyota Innova,102.0,12.8,Hyderabad,1,4,304000.0
Petrol,SUV,40000.0,2018.0,Tata Nexon,108.0,19.25539987552513,Hyderabad,3,4,750000.0
Petrol,Hatchback,70145.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Hyderabad,1,4,255000.0
Petrol,SUV,70226.0,2015.7157384987893,Honda WR-V,88.0,16.5,Hyderabad,1,4,836000.0
Petrol,SUV,30000.0,2021.0,Tata Nexon,118.0,16.35,Hyderabad,1,4,1175000.0
Petrol,Hatchback,67993.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Hyderabad,3,4,363000.0
Petrol,Hatchback,73224.0,2015.7157384987893,Maruti Baleno,83.0,21.4,Hyderabad,3,4,729000.0
Diesel,MUV,150000.0,2016.0,Toyota Innova Crysta,147.0,13.68,Hyderabad,3,4,1600000.0
Petrol,Sedan,75199.0,2015.7157384987893,Honda City,117.0,17.8,Hyderabad,3,4,773000.0
Diesel,SUV,40000.0,2018.0,Jeep Compass,170.0,17.1,Hyderabad,1,4,1450000.0
Petrol,Hatchback,58671.0,2015.7157384987893,Maruti Swift,88.0,22.38,Hyderabad,1,4,590000.0
Petrol,Hatchback,54187.0,2015.7157384987893,Maruti Swift,88.0,22.38,Hyderabad,1,4,582000.0
Diesel,Sedan,43000.0,2015.7157384987893,Mercedes-Benz E-Class,191.0,16.1,Hyderabad,1,4,4850000.0
Petrol,Hatchback,63457.0,2015.7157384987893,Hyundai i20,81.0,18.6,Hyderabad,3,4,552000.0
Diesel,Sedan,117189.0,2015.7157384987893,Honda City,98.0,25.1,Hyderabad,1,4,500000.0
Diesel,SUV,110000.0,2014.0,Mahindra Ssangyong Rexton,184.0,11.18,Hyderabad,1,4,800000.0
Petrol,SUV,20000.0,2021.0,Toyota Urban cruiser,103.0,17.03,Hyderabad,1,4,950000.0
Petrol,SUV,12727.0,2015.7157384987893,Ford Ecosport,120.0,15.9,Hyderabad,1,4,819999.9999999999
Diesel,SUV,70000.0,2017.0,Tata Hexa,153.0,17.6,Hyderabad,3,4,1050000.0
Petrol,Hatchback,50000.0,2009.0,Hyundai Santro Xing,62.0,17.92,Hyderabad,1,4,180000.0
Petrol,SUV,20000.0,2022.0,Kia Sonet,118.0,18.2,Hyderabad,1,4,1300000.0
Petrol,Hatchback,58547.0,2015.7157384987893,Datsun RediGO,53.0,22.7,Hyderabad,3,4,341000.0
Petrol,Hatchback,70784.0,2015.7157384987893,Hyundai i20 Active,81.0,17.19,Hyderabad,1,4,708000.0
Diesel,SUV,80000.0,2018.0,Jaguar F-Pace,177.0,16.38,Hyderabad,3,4,3600000.0
Petrol,Hatchback,94681.0,2015.7157384987893,Maruti Ritz,85.0,18.5,Hyderabad,3,4,367000.0
Diesel,SUV,37421.0,2015.7157384987893,Mahindra Thar,105.0,16.55,Hyderabad,3,4,522000.0
Petrol,SUV,40000.0,2021.0,Mahindra Thar,150.0,18.9,Hyderabad,1,4,1500000.0
Diesel,Sedan,100456.0,2015.7157384987893,Skoda Rapid,108.0,21.13,Hyderabad,1,4,765000.0
Petrol,Sedan,80000.0,2008.0,Honda Civic,130.0,13.5,Hyderabad,3,4,250000.0
Petrol,Hatchback,95036.0,2015.7157384987893,Maruti Swift,88.0,22.38,Hyderabad,3,4,425000.0
Petrol,Hatchback,96632.0,2015.7157384987893,Hyundai EON,55.0,21.1,Hyderabad,3,4,260000.0
Petrol,Sedan,80000.0,2008.0,Honda Civic,130.0,13.5,Hyderabad,3,4,250000.0
Petrol,Hatchback,60976.0,2015.7157384987893,Maruti Alto 800,47.0,22.05,Hyderabad,1,4,257000.0
Petrol,Hatchback,120000.0,2022.0,Maruti Zen,60.0,17.3,Hyderabad,1,0,69000.0
Petrol,Hatchback,88046.0,2015.7157384987893,Chevrolet Spark,62.0,19.25539987552513,Hyderabad,4,4,50000.0
Diesel,SUV,103000.0,2015.7157384987893,Volvo XC60,181.0,14.7,Hyderabad,1,4,1625000.0
Petrol,SUV,9800.0,2015.7157384987893,Jeep Compass,160.0,19.25539987552513,Hyderabad,1,4,1650000.0
Petrol,SUV,92000.0,2015.7157384987893,Audi Q5,208.0,9.74,Hyderabad,1,4,1150000.0
Petrol,MUV,59000.0,2015.7157384987893,Honda Mobilio,117.0,17.3,Hyderabad,1,4,499000.0
Diesel,Sedan,93000.0,2015.7157384987893,Chevrolet Sail,74.0,22.1,Hyderabad,1,4,315000.0
Petrol,SUV,10000.0,2022.0,Tata Punch,86.0,18.8,Hyderabad,1,4,980000.0
Diesel,SUV,70451.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Hyderabad,3,4,821000.0000000001
Petrol,Hatchback,73838.0,2015.7157384987893,Maruti Swift,88.0,22.56,Hyderabad,3,4,568000.0
Petrol,SUV,20000.0,2022.0,Hyundai Alcazar,156.0,14.2,Hyderabad,1,4,2100000.0
Petrol,Hatchback,22726.0,2015.7157384987893,Renault KWID,53.0,22.3,Hyderabad,1,4,446000.0
Diesel,Hatchback,98700.0,2015.7157384987893,Maruti Ignis,74.0,26.8,Hyderabad,3,4,555000.0
Petrol,SUV,20000.0,2022.0,MG Astor,138.0,14.34,Hyderabad,1,4,1850000.0
Diesel,Hatchback,97909.0,2015.7157384987893,Maruti Baleno,74.0,27.39,Hyderabad,3,4,559000.0
Diesel,SUV,30000.0,2020.0,Ford Ecosport,98.0,21.7,Hyderabad,1,4,1050000.0
Petrol,Hatchback,77945.0,2015.7157384987893,Hyundai Grand i10,82.0,18.9,Hyderabad,3,4,412000.0
Petrol,Sedan,86017.0,2015.7157384987893,Maruti Swift Dzire,81.0,21.21,Hyderabad,1,4,615000.0
Diesel,SUV,20000.0,2021.0,Hyundai Creta,113.0,18.9,Hyderabad,1,4,1810000.0
Petrol,Hatchback,83596.0,2015.7157384987893,Maruti Wagon R,67.0,20.51,Hyderabad,1,4,390000.0
Petrol,Hatchback,80000.0,2004.0,Maruti 800,37.0,16.1,Hyderabad,3,0,70000.0
Petrol,Sedan,110000.0,2005.0,Chevrolet Optra,104.0,17.4,Hyderabad,3,4,70000.0
Petrol,Hatchback,40000.0,2019.0,Ford Freestyle,94.0,19.25539987552513,Hyderabad,1,4,560000.0
Petrol,Sedan,50000.0,2022.0,Maruti Swift Dzire,88.0,22.41,Hyderabad,1,4,750000.0
Diesel,SUV,120000.0,2022.0,Toyota Qualis,75.0,13.1,Hyderabad,3,4,170000.0
Petrol,SUV,10000.0,2022.0,Mahindra XUV300,108.0,16.82,Hyderabad,1,4,1320000.0
Diesel,Hatchback,100000.0,2015.0,Ford Figo,99.0,25.83,Hyderabad,1,4,220000.00000000003
Diesel,SUV,79464.0,2015.7157384987893,Maruti SX4 S Cross,88.0,25.1,Hyderabad,1,4,850000.0
Petrol,Sedan,87113.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.41,Hyderabad,1,4,523000.00000000006
Petrol,Sedan,52315.0,2015.7157384987893,Maruti Swift Dzire,88.0,22.41,Hyderabad,1,4,583000.0
Petrol,SUV,10000.0,2020.0,MG Hector Plus,141.0,11.67,Hyderabad,1,5,1750000.0
Petrol,Hatchback,60817.0,2015.7157384987893,Hyundai Grand i10,82.0,18.9,Hyderabad,3,4,451000.0
Diesel,Sedan,55797.0,2015.7157384987893,Hyundai Xcent,73.0,25.4,Hyderabad,3,4,668000.0
Diesel,Sedan,110000.0,2006.0,Hyundai Verna,110.0,16.8,Hyderabad,3,0,195000.0
Diesel,SUV,64285.0,2015.7157384987893,Maruti Vitara Brezza,88.0,24.3,Hyderabad,1,4,824000.0
Diesel,Sedan,120000.0,2006.0,Skoda Octavia,66.0,18.7,Hyderabad,3,4,160000.0
Diesel,Sedan,85948.0,2015.7157384987893,Maruti Swift Dzire,74.0,26.59,Hyderabad,1,4,622000.0
Petrol,Sedan,105746.0,2015.7157384987893,Honda City,116.0,16.8,Hyderabad,4,4,425000.0
Petrol,MUV,100000.0,2015.0,Honda Mobilio,117.0,17.3,Hyderabad,1,4,450000.0
Petrol,Sedan,45949.0,2015.7157384987893,Volkswagen Vento,108.0,17.69,Hyderabad,1,4,1020000.0
Petrol,Sedan,92000.0,2015.7157384987893,Toyota Corolla,125.0,13.4,Hyderabad,1,4,325000.0
Diesel,Sedan,83000.0,2015.7157384987893,Audi A6,174.0,17.68,Hyderabad,1,4,1499000.0
Petrol,Hatchback,60000.0,2008.0,Hyundai i10,78.0,20.36,Hyderabad,1,4,249000.00000000003
Diesel,Hatchback,75000.0,2015.7157384987893,Hyundai i20 Active,88.0,21.19,Hyderabad,1,4,799000.0
Petrol,Hatchback,80000.0,2004.0,Maruti 800,37.0,16.1,Hyderabad,3,0,70000.0
Diesel,Hatchback,71000.0,2015.7157384987893,Maruti Swift,74.0,22.9,Hyderabad,1,4,390000.0
Petrol,Sedan,84000.0,2015.7157384987893,Hyundai Verna,121.0,17.01,Hyderabad,1,4,580000.0
Petrol,Hatchback,110000.0,2018.0,Maruti Celerio,67.0,23.1,Hyderabad,1,4,380000.0
Petrol,Hatchback,48659.0,2015.7157384987893,Hyundai i10,78.0,20.36,Hyderabad,1,4,264000.0
Petrol,Hatchback,26970.0,2015.7157384987893,Hyundai Santro,68.0,20.3,Hyderabad,1,4,531000.0
